;ep;fr;flow
735;2.0;736.0;-13.649893760681152
736;2.0;737.0;-13.383050918579102
737;2.0;738.0;-14.4649658203125
738;2.0;739.0;-13.222076416015625
739;2.0;740.0;-13.08256721496582
740;2.0;741.0;-13.103151321411133
741;2.0;742.0;-13.267332077026367
742;2.0;743.0;-13.007719039916992
743;2.0;744.0;-14.304190635681152
744;2.0;745.0;-14.060827255249023
745;2.0;746.0;-14.174535751342773
746;2.0;747.0;-15.021281242370605
747;2.0;748.0;-14.22542667388916
748;2.0;749.0;-15.545193672180176
749;2.0;750.0;-13.971578598022461
750;2.0;751.0;-13.687164306640625
751;2.0;752.0;-14.004549026489258
752;2.0;753.0;-13.618616104125977
753;2.0;754.0;-14.219368934631348
754;2.0;755.0;-14.516860008239746
755;2.0;756.0;-12.908769607543945
756;2.0;757.0;-13.577545166015625
757;2.0;758.0;-14.261134147644043
758;2.0;759.0;-14.052483558654785
759;2.0;760.0;-14.196245193481445
760;2.0;761.0;-14.397053718566895
761;2.0;762.0;-13.946150779724121
762;2.0;763.0;-14.432598114013672
763;2.0;764.0;-14.518842697143555
764;2.0;765.0;-14.284750938415527
765;2.0;766.0;-14.487931251525879
766;2.0;767.0;-14.496227264404297
767;2.0;768.0;-14.417000770568848
768;2.0;769.0;-15.292272567749023
769;2.0;770.0;-14.62890338897705
770;2.0;771.0;-14.84144401550293
771;2.0;772.0;-15.04626750946045
772;2.0;773.0;-14.052382469177246
773;2.0;774.0;-13.601120948791504
774;2.0;775.0;-13.567559242248535
775;2.0;776.0;-13.624300956726074
776;2.0;777.0;-13.360591888427734
777;2.0;778.0;-14.137724876403809
778;2.0;779.0;-14.977714538574219
779;2.0;780.0;-14.059328079223633
780;2.0;781.0;-15.254055976867676
781;2.0;782.0;-13.953818321228027
782;2.0;783.0;-14.230971336364746
783;2.0;784.0;-13.968238830566406
784;2.0;785.0;-12.757425308227539
785;2.0;786.0;-13.989230155944824
786;2.0;787.0;-14.241601943969727
787;2.0;788.0;-12.848908424377441
788;2.0;789.0;-13.723292350769043
789;2.0;790.0;-11.68506145477295
790;2.0;791.0;-13.180550575256348
791;2.0;792.0;-13.446234703063965
792;2.0;793.0;-12.196146011352539
793;2.0;794.0;-13.251699447631836
794;2.0;795.0;-14.355815887451172
795;2.0;796.0;-12.398362159729004
796;2.0;797.0;-13.44697093963623
797;2.0;798.0;-14.362405776977539
798;2.0;799.0;-12.587315559387207
799;2.0;800.0;-14.05775260925293
800;2.0;801.0;-12.793752670288086
801;2.0;802.0;-12.733222961425781
802;2.0;803.0;-14.891290664672852
803;2.0;804.0;-13.625977516174316
804;2.0;805.0;-13.7637300491333
805;2.0;806.0;-14.814727783203125
806;2.0;807.0;-12.247896194458008
807;2.0;808.0;-13.559656143188477
808;2.0;809.0;-12.919576644897461
809;2.0;810.0;-14.248502731323242
810;2.0;811.0;-14.560317039489746
811;2.0;812.0;-13.59289264678955
812;2.0;813.0;-14.783631324768066
813;2.0;814.0;-15.643982887268066
814;2.0;815.0;-14.536418914794922
815;2.0;816.0;-15.65426254272461
816;2.0;817.0;-15.16870403289795
817;2.0;818.0;-14.768340110778809
818;2.0;819.0;-15.88772964477539
819;2.0;820.0;-14.095182418823242
820;2.0;821.0;-14.67199993133545
821;2.0;822.0;-16.45612335205078
822;2.0;823.0;-14.349717140197754
823;2.0;824.0;-14.806548118591309
824;2.0;825.0;-16.415910720825195
825;2.0;826.0;-15.547480583190918
826;2.0;827.0;-16.029050827026367
827;2.0;828.0;-15.678133010864258
828;2.0;829.0;-15.191049575805664
829;2.0;830.0;-17.251604080200195
830;2.0;831.0;-16.599647521972656
831;2.0;832.0;-15.275522232055664
832;2.0;833.0;-14.806893348693848
833;2.0;834.0;-16.4736270904541
834;2.0;835.0;-14.894609451293945
835;2.0;836.0;-17.132549285888672
836;2.0;837.0;-16.157106399536133
837;2.0;838.0;-16.10037612915039
838;2.0;839.0;-15.895833015441895
839;2.0;840.0;-16.104583740234375
840;2.0;841.0;-14.761606216430664
841;2.0;842.0;-14.575929641723633
842;2.0;843.0;-14.597320556640625
843;2.0;844.0;-14.990036964416504
844;2.0;845.0;-15.787934303283691
845;2.0;846.0;-16.8560733795166
846;2.0;847.0;-15.694299697875977
847;2.0;848.0;-16.460601806640625
848;2.0;849.0;-15.30531120300293
849;2.0;850.0;-14.725911140441895
850;2.0;851.0;-16.076841354370117
851;2.0;852.0;-15.796278953552246
852;2.0;853.0;-15.283804893493652
853;2.0;854.0;-16.341838836669922
854;2.0;855.0;-13.394391059875488
855;2.0;856.0;-15.492196083068848
856;2.0;857.0;-15.682598114013672
857;2.0;858.0;-14.045794486999512
858;2.0;859.0;-15.895320892333984
859;2.0;860.0;-14.991886138916016
860;2.0;861.0;-15.227874755859375
861;2.0;862.0;-15.650167465209961
862;2.0;863.0;-14.46717643737793
863;2.0;864.0;-15.726716995239258
864;2.0;865.0;-16.324602127075195
865;2.0;866.0;-13.947562217712402
866;2.0;867.0;-13.893533706665039
867;2.0;868.0;-15.3637113571167
868;2.0;869.0;-14.382340431213379
869;2.0;870.0;-14.876051902770996
870;2.0;871.0;-14.882301330566406
871;2.0;872.0;-13.601526260375977
872;2.0;873.0;-15.0707368850708
873;2.0;874.0;-13.308019638061523
874;2.0;875.0;-12.246197700500488
875;2.0;876.0;-13.630812644958496
876;2.0;877.0;-12.807079315185547
877;2.0;878.0;-14.476751327514648
878;2.0;879.0;-13.24791431427002
879;2.0;880.0;-14.880440711975098
880;2.0;881.0;-14.053153991699219
881;2.0;882.0;-15.199321746826172
882;2.0;883.0;-12.92703914642334
883;2.0;884.0;-13.860340118408203
884;2.0;885.0;-14.185457229614258
885;2.0;886.0;-12.595693588256836
886;2.0;887.0;-14.730172157287598
887;2.0;888.0;-13.357868194580078
888;2.0;889.0;-12.739827156066895
889;2.0;890.0;-13.47191047668457
890;2.0;891.0;-11.849212646484375
891;2.0;892.0;-13.542448043823242
892;2.0;893.0;-13.427290916442871
893;2.0;894.0;-12.49177074432373
894;2.0;895.0;-13.53674602508545
895;2.0;896.0;-14.297415733337402
896;2.0;897.0;-14.068157196044922
897;2.0;898.0;-13.335491180419922
898;2.0;899.0;-13.785475730895996
899;2.0;900.0;-12.90315055847168
900;2.0;901.0;-12.945385932922363
901;2.0;902.0;-13.456182479858398
902;2.0;903.0;-12.795392036437988
903;2.0;904.0;-12.8673095703125
904;2.0;905.0;-12.668475151062012
905;2.0;906.0;-12.229755401611328
906;2.0;907.0;-13.026571273803711
907;2.0;908.0;-12.696303367614746
908;2.0;909.0;-11.77884578704834
909;2.0;910.0;-12.5816068649292
910;2.0;911.0;-11.851399421691895
911;2.0;912.0;-11.96078109741211
912;2.0;913.0;-13.551168441772461
913;2.0;914.0;-12.529548645019531
914;2.0;915.0;-12.660123825073242
915;2.0;916.0;-12.700579643249512
916;2.0;917.0;-11.60678768157959
917;2.0;918.0;-11.820719718933105
918;2.0;919.0;-12.181960105895996
919;2.0;920.0;-11.971108436584473
920;2.0;921.0;-11.663928985595703
921;2.0;922.0;-11.3726167678833
922;2.0;923.0;-10.891976356506348
923;2.0;924.0;-11.575138092041016
924;2.0;925.0;-11.525793075561523
925;2.0;926.0;-11.42662525177002
926;2.0;927.0;-11.430977821350098
927;2.0;928.0;-11.585529327392578
928;2.0;929.0;-11.60554027557373
929;2.0;930.0;-11.549356460571289
930;2.0;931.0;-12.307108879089355
931;2.0;932.0;-11.708723068237305
932;2.0;933.0;-10.594398498535156
933;2.0;934.0;-12.040071487426758
934;2.0;935.0;-11.130982398986816
935;2.0;936.0;-10.954695701599121
936;2.0;937.0;-10.39242935180664
937;2.0;938.0;-10.836169242858887
938;2.0;939.0;-10.080315589904785
939;2.0;940.0;-10.683805465698242
940;2.0;941.0;-9.33384895324707
941;2.0;942.0;-9.95822525024414
942;2.0;943.0;-10.046418190002441
943;2.0;944.0;-10.060225486755371
944;2.0;945.0;-10.732421875
945;2.0;946.0;-10.649977684020996
946;2.0;947.0;-10.6331148147583
947;2.0;948.0;-9.775781631469727
948;2.0;949.0;-10.403467178344727
949;2.0;950.0;-9.641039848327637
950;2.0;951.0;-9.913649559020996
951;2.0;952.0;-9.520404815673828
952;2.0;953.0;-9.44666576385498
953;2.0;954.0;-10.110285758972168
954;2.0;955.0;-9.306732177734375
955;2.0;956.0;-8.86965560913086
956;2.0;957.0;-10.104761123657227
957;2.0;958.0;-9.02579116821289
958;2.0;959.0;-9.037044525146484
959;2.0;960.0;-9.319989204406738
960;2.0;961.0;-9.280386924743652
961;2.0;962.0;-8.961684226989746
962;2.0;963.0;-9.646206855773926
963;2.0;964.0;-9.735796928405762
964;2.0;965.0;-9.913752555847168
965;2.0;966.0;-10.00408935546875
966;2.0;967.0;-10.025572776794434
967;2.0;968.0;-9.891161918640137
968;2.0;969.0;-10.110048294067383
969;2.0;970.0;-9.821295738220215
970;2.0;971.0;-9.682196617126465
971;2.0;972.0;-10.152473449707031
972;2.0;973.0;-10.103496551513672
973;2.0;974.0;-9.70642375946045
974;2.0;975.0;-9.661005020141602
975;2.0;976.0;-9.918865203857422
976;2.0;977.0;-11.745859146118164
977;2.0;978.0;-10.747572898864746
978;2.0;979.0;-10.89765453338623
979;2.0;980.0;-11.10039234161377
980;2.0;981.0;-10.767879486083984
981;2.0;982.0;-10.330862045288086
982;2.0;983.0;-11.245773315429688
983;2.0;984.0;-10.8921537399292
984;2.0;985.0;-10.544922828674316
985;2.0;986.0;-10.918034553527832
986;2.0;987.0;-10.931524276733398
987;2.0;988.0;-11.242009162902832
988;2.0;989.0;-11.516633987426758
989;2.0;990.0;-11.409577369689941
990;2.0;991.0;-10.945592880249023
991;2.0;992.0;-11.240706443786621
992;2.0;993.0;-12.082067489624023
993;2.0;994.0;-12.48906135559082
994;2.0;995.0;-12.013956069946289
995;2.0;996.0;-13.448472023010254
996;2.0;997.0;-12.488590240478516
997;2.0;998.0;-12.22474193572998
998;2.0;999.0;-12.716216087341309
999;2.0;1000.0;-13.103785514831543
1000;2.0;1001.0;-12.674373626708984
1001;2.0;1002.0;-12.588358879089355
1002;2.0;1003.0;-12.765727043151855
1003;2.0;1004.0;-11.374393463134766
1004;2.0;1005.0;-12.07859992980957
1005;2.0;1006.0;-12.618252754211426
1006;2.0;1007.0;-12.635805130004883
1007;2.0;1008.0;-13.817052841186523
1008;2.0;1009.0;-13.288110733032227
1009;2.0;1010.0;-12.9675874710083
1010;2.0;1011.0;-13.876782417297363
1011;2.0;1012.0;-13.551515579223633
1012;2.0;1013.0;-12.773475646972656
1013;2.0;1014.0;-12.020525932312012
1014;2.0;1015.0;-13.740429878234863
1015;2.0;1016.0;-12.145028114318848
1016;2.0;1017.0;-13.660043716430664
1017;2.0;1018.0;-12.175925254821777
1018;2.0;1019.0;-11.850860595703125
1019;2.0;1020.0;-13.078713417053223
1020;2.0;1021.0;-12.045438766479492
1021;2.0;1022.0;-14.134163856506348
1022;2.0;1023.0;-12.987998962402344
1023;2.0;1024.0;-12.757634162902832
1024;2.0;1025.0;-12.772979736328125
1025;2.0;1026.0;-13.251602172851562
1026;2.0;1027.0;-12.232186317443848
1027;2.0;1028.0;-13.290865898132324
1028;2.0;1029.0;-13.412073135375977
1029;2.0;1030.0;-12.142342567443848
1030;2.0;1031.0;-13.411124229431152
1031;2.0;1032.0;-13.236867904663086
1032;2.0;1033.0;-12.852025985717773
1033;2.0;1034.0;-12.848097801208496
1034;2.0;1035.0;-12.29362678527832
1035;2.0;1036.0;-12.940698623657227
1036;2.0;1037.0;-12.486934661865234
1037;2.0;1038.0;-12.875870704650879
1038;2.0;1039.0;-12.998380661010742
1039;2.0;1040.0;-13.27975082397461
1040;2.0;1041.0;-13.974035263061523
1041;2.0;1042.0;-14.314810752868652
1042;2.0;1043.0;-13.657678604125977
1043;2.0;1044.0;-14.615365028381348
1044;2.0;1045.0;-13.23340129852295
1045;2.0;1046.0;-13.2172212600708
1046;2.0;1047.0;-15.875398635864258
1047;2.0;1048.0;-13.818391799926758
1048;2.0;1049.0;-14.218303680419922
1049;2.0;1050.0;-14.175408363342285
1050;2.0;1051.0;-13.856682777404785
1051;2.0;1052.0;-14.640267372131348
1052;2.0;1053.0;-15.653518676757812
1053;2.0;1054.0;-15.13253116607666
1054;2.0;1055.0;-16.36355972290039
1055;2.0;1056.0;-15.620162963867188
1056;2.0;1057.0;-15.647210121154785
1057;2.0;1058.0;-16.075927734375
1058;2.0;1059.0;-14.883917808532715
1059;2.0;1060.0;-15.307659149169922
1060;2.0;1061.0;-16.753440856933594
1061;2.0;1062.0;-15.798019409179688
1062;2.0;1063.0;-17.838476181030273
1063;2.0;1064.0;-18.081777572631836
1064;2.0;1065.0;-15.991744995117188
1065;2.0;1066.0;-16.384605407714844
1066;2.0;1067.0;-16.54624366760254
1067;2.0;1068.0;-17.052507400512695
1068;2.0;1069.0;-17.815153121948242
1069;2.0;1070.0;-18.882614135742188
1070;2.0;1071.0;-17.02830696105957
1071;2.0;1072.0;-19.086193084716797
1072;2.0;1073.0;-17.6395206451416
1073;2.0;1074.0;-16.386249542236328
1074;2.0;1075.0;-18.824880599975586
1075;2.0;1076.0;-17.77418327331543
1076;2.0;1077.0;-17.919517517089844
1077;2.0;1078.0;-20.446020126342773
1078;2.0;1079.0;-18.011280059814453
1079;2.0;1080.0;-20.1361026763916
1080;2.0;1081.0;-19.914934158325195
1081;2.0;1082.0;-19.308691024780273
1082;2.0;1083.0;-19.982959747314453
1083;2.0;1084.0;-19.802335739135742
1084;2.0;1085.0;-20.077655792236328
1085;2.0;1086.0;-20.85185432434082
1086;2.0;1087.0;-19.973726272583008
1087;2.0;1088.0;-19.954561233520508
1088;2.0;1089.0;-21.03238296508789
1089;2.0;1090.0;-18.905887603759766
1090;2.0;1091.0;-20.531599044799805
1091;2.0;1092.0;-19.540010452270508
1092;2.0;1093.0;-19.54012680053711
1093;2.0;1094.0;-18.857627868652344
1094;2.0;1095.0;-19.161697387695312
1095;2.0;1096.0;-19.54412841796875
1096;2.0;1097.0;-19.800426483154297
1097;2.0;1098.0;-20.247257232666016
1098;2.0;1099.0;-18.285072326660156
1099;2.0;1100.0;-20.645727157592773
1100;2.0;1101.0;-19.115602493286133
1101;2.0;1102.0;-19.20770263671875
1102;2.0;1103.0;-19.494850158691406
1103;2.0;1104.0;-17.831579208374023
1104;2.0;1105.0;-17.161792755126953
1105;2.0;1106.0;-17.516504287719727
1106;2.0;1107.0;-18.129228591918945
1107;2.0;1108.0;-17.168277740478516
1108;2.0;1109.0;-17.851390838623047
1109;2.0;1110.0;-17.064159393310547
1110;2.0;1111.0;-18.548734664916992
1111;2.0;1112.0;-18.952516555786133
1112;2.0;1113.0;-17.87635612487793
1113;2.0;1114.0;-17.96466064453125
1114;2.0;1115.0;-18.3321475982666
1115;2.0;1116.0;-17.179405212402344
1116;2.0;1117.0;-18.760042190551758
1117;2.0;1118.0;-18.90412712097168
1118;2.0;1119.0;-18.10964584350586
1119;2.0;1120.0;-17.816768646240234
1120;2.0;1121.0;-17.90708351135254
1121;2.0;1122.0;-18.178857803344727
1122;2.0;1123.0;-17.206802368164062
1123;2.0;1124.0;-19.1975154876709
1124;2.0;1125.0;-16.888113021850586
1125;2.0;1126.0;-17.485946655273438
1126;2.0;1127.0;-17.075000762939453
1127;2.0;1128.0;-16.89691162109375
1128;2.0;1129.0;-18.183584213256836
1129;2.0;1130.0;-17.747386932373047
1130;2.0;1131.0;-17.067087173461914
1131;2.0;1132.0;-17.532337188720703
1132;2.0;1133.0;-17.269012451171875
1133;2.0;1134.0;-17.165346145629883
1134;2.0;1135.0;-17.790285110473633
1135;2.0;1136.0;-17.42995834350586
1136;2.0;1137.0;-16.568042755126953
1137;2.0;1138.0;-15.889586448669434
1138;2.0;1139.0;-16.436656951904297
1139;2.0;1140.0;-17.110198974609375
1140;2.0;1141.0;-16.82464599609375
1141;2.0;1142.0;-17.00776481628418
1142;2.0;1143.0;-15.066399574279785
1143;2.0;1144.0;-13.144503593444824
1144;2.0;1145.0;-14.480385780334473
1145;2.0;1146.0;-16.251117706298828
1146;2.0;1147.0;-16.647140502929688
1147;2.0;1148.0;-16.470319747924805
1148;2.0;1149.0;-15.663541793823242
1149;2.0;1150.0;-15.315364837646484
1150;2.0;1151.0;-15.218131065368652
1151;2.0;1152.0;-14.233172416687012
1152;2.0;1153.0;-14.633929252624512
1153;2.0;1154.0;-14.226964950561523
1154;2.0;1155.0;-13.860795974731445
1155;2.0;1156.0;-14.609370231628418
1156;2.0;1157.0;-13.231194496154785
1157;2.0;1158.0;-14.353858947753906
1158;2.0;1159.0;-13.621438026428223
1159;2.0;1160.0;-12.412363052368164
1160;2.0;1161.0;-13.026330947875977
1161;2.0;1162.0;-11.781865119934082
1162;2.0;1163.0;-12.448813438415527
1163;2.0;1164.0;-13.249648094177246
1164;2.0;1165.0;-13.260049819946289
1165;2.0;1166.0;-14.506244659423828
1166;2.0;1167.0;-12.649022102355957
1167;2.0;1168.0;-11.911296844482422
1168;2.0;1169.0;-13.87060832977295
1169;2.0;1170.0;-10.641427040100098
1170;2.0;1171.0;-10.206938743591309
1171;2.0;1172.0;-8.829779624938965
1172;2.0;1173.0;-8.754424095153809
1173;2.0;1174.0;-9.561210632324219
1174;2.0;1175.0;-10.83151912689209
1175;2.0;1176.0;-10.729693412780762
1176;2.0;1177.0;-10.330409049987793
1177;2.0;1178.0;-10.953700065612793
1178;2.0;1179.0;-7.799528121948242
1179;2.0;1180.0;-8.469809532165527
1180;2.0;1181.0;-9.266861915588379
1181;2.0;1182.0;-9.965327262878418
1182;2.0;1183.0;-9.626556396484375
1183;2.0;1184.0;-10.355182647705078
1184;2.0;1185.0;-9.427886962890625
1185;2.0;1186.0;-8.217004776000977
1186;2.0;1187.0;-10.0020112991333
1187;2.0;1188.0;-8.957117080688477
1188;2.0;1189.0;-10.229279518127441
1189;2.0;1190.0;-8.904211044311523
1190;2.0;1191.0;-8.158337593078613
1191;2.0;1192.0;-9.785911560058594
1192;2.0;1193.0;-9.273285865783691
1193;2.0;1194.0;-7.762105941772461
1194;2.0;1195.0;-8.690723419189453
1195;2.0;1196.0;-8.103041648864746
1196;2.0;1197.0;-8.706696510314941
1197;2.0;1198.0;-9.094734191894531
1198;2.0;1199.0;-9.485679626464844
1199;2.0;1200.0;-8.539867401123047
1200;2.0;1201.0;-8.4288969039917
1201;2.0;1202.0;-9.521604537963867
1202;2.0;1203.0;-7.899126052856445
1203;2.0;1204.0;-8.534253120422363
1204;2.0;1205.0;-6.37234354019165
1205;2.0;1206.0;-5.598743438720703
1206;2.0;1207.0;-7.607810020446777
1207;2.0;1208.0;-6.8467278480529785
1208;2.0;1209.0;-8.562629699707031
1209;2.0;1210.0;-7.543644428253174
1210;2.0;1211.0;-7.749063968658447
1211;2.0;1212.0;-7.095008850097656
1212;2.0;1213.0;-7.5917863845825195
1213;2.0;1214.0;-8.391095161437988
1214;2.0;1215.0;-8.857634544372559
1215;2.0;1216.0;-8.675180435180664
1216;2.0;1217.0;-7.937359809875488
1217;2.0;1218.0;-8.881223678588867
1218;2.0;1219.0;-7.141483783721924
1219;2.0;1220.0;-8.217084884643555
1220;2.0;1221.0;-8.737895011901855
1221;2.0;1222.0;-8.15201473236084
1222;2.0;1223.0;-9.803763389587402
1223;2.0;1224.0;-9.64272689819336
1224;2.0;1225.0;-7.254188060760498
1225;2.0;1226.0;-6.166676998138428
1226;2.0;1227.0;-6.880632400512695
1227;2.0;1228.0;-6.663466930389404
1228;2.0;1229.0;-8.009466171264648
1229;2.0;1230.0;-11.414999008178711
1230;2.0;1231.0;-10.49507999420166
1231;2.0;1232.0;-11.012151718139648
1232;2.0;1233.0;-10.042683601379395
1233;2.0;1234.0;-9.872215270996094
1234;2.0;1235.0;-9.873149871826172
1235;2.0;1236.0;-9.576922416687012
1236;2.0;1237.0;-9.43655014038086
1237;2.0;1238.0;-10.550254821777344
1238;2.0;1239.0;-10.580458641052246
1239;2.0;1240.0;-11.108234405517578
1240;2.0;1241.0;-11.198439598083496
1241;2.0;1242.0;-12.413741111755371
1242;2.0;1243.0;-12.27964973449707
1243;2.0;1244.0;-10.867049217224121
1244;2.0;1245.0;-11.632549285888672
1245;2.0;1246.0;-11.431319236755371
1246;2.0;1247.0;-11.630505561828613
1247;2.0;1248.0;-13.031373023986816
1248;2.0;1249.0;-12.404435157775879
1249;2.0;1250.0;-11.842558860778809
1250;2.0;1251.0;-12.792332649230957
1251;2.0;1252.0;-12.079614639282227
1252;2.0;1253.0;-11.749617576599121
1253;2.0;1254.0;-12.558058738708496
1254;2.0;1255.0;-12.392332077026367
1255;2.0;1256.0;-12.915498733520508
1256;2.0;1257.0;-10.124221801757812
1257;2.0;1258.0;-8.526846885681152
1258;2.0;1259.0;-6.497929096221924
1259;2.0;1260.0;-12.0465087890625
1260;2.0;1261.0;-12.39292049407959
1261;2.0;1262.0;-15.290103912353516
1262;2.0;1263.0;-15.239336013793945
1263;2.0;1264.0;-15.580755233764648
1264;2.0;1265.0;-15.59020709991455
1265;2.0;1266.0;-13.166788101196289
1266;2.0;1267.0;-14.0729398727417
1267;2.0;1268.0;-12.938104629516602
1268;2.0;1269.0;-12.719090461730957
1269;2.0;1270.0;-12.724592208862305
1270;2.0;1271.0;-15.46493148803711
1271;2.0;1272.0;-12.804566383361816
1272;2.0;1273.0;-13.23781967163086
1273;2.0;1274.0;-13.625235557556152
1274;2.0;1275.0;-9.156874656677246
1275;2.0;1276.0;-13.431421279907227
1276;2.0;1277.0;-11.93677806854248
1277;2.0;1278.0;-12.662595748901367
1278;2.0;1279.0;-14.606072425842285
1279;2.0;1280.0;-12.783914566040039
1280;2.0;1281.0;-12.117895126342773
1281;2.0;1282.0;-14.259150505065918
1282;2.0;1283.0;-11.643024444580078
1283;2.0;1284.0;-12.447415351867676
1284;2.0;1285.0;-13.295702934265137
1285;2.0;1286.0;-11.73796558380127
1286;2.0;1287.0;-13.237518310546875
1287;2.0;1288.0;-12.390117645263672
1288;2.0;1289.0;-13.039922714233398
1289;2.0;1290.0;-8.790444374084473
1290;2.0;1291.0;-9.980148315429688
1291;2.0;1292.0;-12.429889678955078
1292;2.0;1293.0;-12.131810188293457
1293;2.0;1294.0;-13.29344367980957
1294;2.0;1295.0;-15.615826606750488
1295;2.0;1296.0;-14.482304573059082
1296;2.0;1297.0;-14.115950584411621
1297;2.0;1298.0;-11.949265480041504
1298;2.0;1299.0;-13.030006408691406
1299;2.0;1300.0;-12.523124694824219
1300;2.0;1301.0;-11.530200958251953
1301;2.0;1302.0;-10.100769996643066
1302;2.0;1303.0;-14.221022605895996
1303;2.0;1304.0;-13.72936725616455
1304;2.0;1305.0;-13.947867393493652
1305;2.0;1306.0;-13.439895629882812
1306;2.0;1307.0;-11.403983116149902
1307;2.0;1308.0;-11.51559829711914
1308;2.0;1309.0;-14.297835350036621
1309;2.0;1310.0;-14.27844524383545
1310;2.0;1311.0;-13.77570629119873
1311;2.0;1312.0;-13.998590469360352
1312;2.0;1313.0;-14.38888168334961
1313;2.0;1314.0;-13.995247840881348
1314;2.0;1315.0;-13.160014152526855
1315;2.0;1316.0;-12.130402565002441
1316;2.0;1317.0;-14.855289459228516
1317;2.0;1318.0;-13.81566047668457
1318;2.0;1319.0;-13.870990753173828
